Epoch,Eval_Loss,Eval_Accuracy,待加強_precision,待加強_recall,待加強_f1,待加強_accuracy,尚可_precision,尚可_recall,尚可_f1,尚可_accuracy,精熟_precision,精熟_recall,精熟_f1,精熟_accuracy
1.0,1.1164627075195312,0.18309859154929578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18309859154929578,1.0,0.30952380952380953,1.0
2.0,1.091056227684021,0.323943661971831,0.0,0.0,0.0,0.0,0.6956521739130435,0.3137254901960784,0.43243243243243246,0.3137254901960784,0.14583333333333334,0.5384615384615384,0.22950819672131148,0.5384615384615384
3.0,0.9022966027259827,0.7464788732394366,0.0,0.0,0.0,0.0,0.746268656716418,0.9803921568627451,0.847457627118644,0.9803921568627451,0.75,0.23076923076923078,0.35294117647058826,0.23076923076923078
4.0,0.8646098971366882,0.7183098591549296,0.0,0.0,0.0,0.0,0.7540983606557377,0.9019607843137255,0.8214285714285714,0.9019607843137255,0.5,0.38461538461538464,0.43478260869565216,0.38461538461538464
5.0,0.7102155685424805,0.8450704225352113,1.0,0.5714285714285714,0.7272727272727273,0.5714285714285714,0.8571428571428571,0.9411764705882353,0.897196261682243,0.9411764705882353,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.6153846153846154
6.0,0.7448517680168152,0.8450704225352113,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9166666666666666,0.8627450980392157,0.8888888888888888,0.8627450980392157,0.625,0.7692307692307693,0.6896551724137931,0.7692307692307693
7.0,1.2407108545303345,0.8309859154929577,1.0,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.8679245283018868,0.9019607843137255,0.8846153846153846,0.9019607843137255,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154
8.0,1.0574517250061035,0.8309859154929577,0.75,0.8571428571428571,0.8,0.8571428571428571,0.9148936170212766,0.8431372549019608,0.8775510204081632,0.8431372549019608,0.625,0.7692307692307693,0.6896551724137931,0.7692307692307693
9.0,1.1288237571716309,0.8450704225352113,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9,0.8823529411764706,0.8910891089108911,0.8823529411764706,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.6923076923076923
9.0,0.7448517680168152,0.8450704225352113,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9166666666666666,0.8627450980392157,0.8888888888888888,0.8627450980392157,0.625,0.7692307692307693,0.6896551724137931,0.7692307692307693
