Epoch,Eval_Loss,Eval_Accuracy,待加強_precision,待加強_recall,待加強_f1,待加強_accuracy,尚可_precision,尚可_recall,尚可_f1,尚可_accuracy,精熟_precision,精熟_recall,精熟_f1,精熟_accuracy
1.0,1.2949024438858032,0.7183098591549296,0.0,0.0,0.0,0.0,0.7183098591549296,1.0,0.8360655737704918,1.0,0.0,0.0,0.0,0.0
2.0,0.9693911671638489,0.7323943661971831,0.0,0.0,0.0,0.0,0.7391304347826086,1.0,0.85,1.0,1.0,0.07692307692307693,0.14285714285714285,0.07692307692307693
3.0,0.9039340019226074,0.7183098591549296,0.6666666666666666,0.2857142857142857,0.4,0.2857142857142857,0.7580645161290323,0.9215686274509803,0.831858407079646,0.9215686274509803,0.3333333333333333,0.15384615384615385,0.21052631578947367,0.15384615384615385
4.0,0.7443939447402954,0.7464788732394366,0.8,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.8723404255319149,0.803921568627451,0.8367346938775511,0.803921568627451,0.42105263157894735,0.6153846153846154,0.5,0.6153846153846154
5.0,0.9790716171264648,0.7887323943661971,0.625,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.8490566037735849,0.8823529411764706,0.8653846153846154,0.8823529411764706,0.6,0.46153846153846156,0.5217391304347826,0.46153846153846156
6.0,1.0452783107757568,0.8028169014084507,0.8,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.8518518518518519,0.9019607843137255,0.8761904761904762,0.9019607843137255,0.5833333333333334,0.5384615384615384,0.56,0.5384615384615384
7.0,1.3837603330612183,0.8028169014084507,1.0,0.5714285714285714,0.7272727272727273,0.5714285714285714,0.8363636363636363,0.9019607843137255,0.8679245283018868,0.9019607843137255,0.5833333333333334,0.5384615384615384,0.56,0.5384615384615384
8.0,1.2842638492584229,0.8169014084507042,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.7142857142857143,0.8653846153846154,0.8823529411764706,0.8737864077669902,0.8823529411764706,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154
9.0,1.6467301845550537,0.8169014084507042,1.0,0.5714285714285714,0.7272727272727273,0.5714285714285714,0.8518518518518519,0.9019607843137255,0.8761904761904762,0.9019607843137255,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154
10.0,1.8726389408111572,0.8169014084507042,1.0,0.5714285714285714,0.7272727272727273,0.5714285714285714,0.8392857142857143,0.9215686274509803,0.8785046728971962,0.9215686274509803,0.6363636363636364,0.5384615384615384,0.5833333333333334,0.5384615384615384
11.0,1.8634648323059082,0.8169014084507042,1.0,0.5714285714285714,0.7272727272727273,0.5714285714285714,0.8518518518518519,0.9019607843137255,0.8761904761904762,0.9019607843137255,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154
11.0,1.2842638492584229,0.8169014084507042,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.7142857142857143,0.8653846153846154,0.8823529411764706,0.8737864077669902,0.8823529411764706,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154
