Epoch,Eval_Loss,Eval_Accuracy,待加強_precision,待加強_recall,待加強_f1,待加強_accuracy,尚可_precision,尚可_recall,尚可_f1,尚可_accuracy,精熟_precision,精熟_recall,精熟_f1,精熟_accuracy
1.0,0.5484843254089355,0.8275862068965517,1.0,0.8813559322033898,0.9369369369369369,0.8813559322033898,0.7311827956989247,1.0,0.84472049689441,1.0,0.0,0.0,0.0,0.0
2.0,0.44332605600357056,0.8620689655172413,0.8787878787878788,0.9830508474576272,0.928,0.9830508474576272,0.8481012658227848,0.9852941176470589,0.9115646258503401,0.9852941176470589,0.0,0.0,0.0,0.0
3.0,0.21840357780456543,0.9448275862068966,0.9508196721311475,0.9830508474576272,0.9666666666666667,0.9830508474576272,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.875,0.7777777777777778,0.8235294117647058,0.7777777777777778
4.0,0.19205570220947266,0.9241379310344827,0.9047619047619048,0.9661016949152542,0.9344262295081968,0.9661016949152542,0.9848484848484849,0.9558823529411765,0.9701492537313433,0.9558823529411765,0.75,0.6666666666666666,0.7058823529411765,0.6666666666666666
5.0,0.2471718043088913,0.9172413793103448,0.8787878787878788,0.9830508474576272,0.928,0.9830508474576272,0.9848484848484849,0.9558823529411765,0.9701492537313433,0.9558823529411765,0.7692307692307693,0.5555555555555556,0.6451612903225806,0.5555555555555556
6.0,0.2506524324417114,0.9517241379310345,1.0,0.8983050847457628,0.9464285714285714,0.8983050847457628,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.72,1.0,0.8372093023255814,1.0
7.0,0.20063865184783936,0.9517241379310345,0.9344262295081968,0.9661016949152542,0.95,0.9661016949152542,0.9850746268656716,0.9705882352941176,0.9777777777777777,0.9705882352941176,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8333333333333334
8.0,0.2355368733406067,0.9379310344827586,1.0,0.8983050847457628,0.9464285714285714,0.8983050847457628,0.9710144927536232,0.9852941176470589,0.9781021897810219,0.9852941176470589,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.8888888888888888
9.0,0.1649174988269806,0.9586206896551724,0.9354838709677419,0.9830508474576272,0.9586776859504132,0.9830508474576272,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.875,0.7777777777777778,0.8235294117647058,0.7777777777777778
10.0,0.15674656629562378,0.9517241379310345,0.9491525423728814,0.9491525423728814,0.9491525423728814,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.7894736842105263,0.8333333333333334,0.8108108108108109,0.8333333333333334
