Epoch,Eval_Loss,Eval_Accuracy,待加強_precision,待加強_recall,待加強_f1,待加強_accuracy,尚可_precision,尚可_recall,尚可_f1,尚可_accuracy,精熟_precision,精熟_recall,精熟_f1,精熟_accuracy
1.0,0.7492988705635071,0.7157894736842105,0.0,0.0,0.0,0.0,0.7157894736842105,1.0,0.8343558282208589,1.0,0.0,0.0,0.0,0.0
2.0,0.1400805562734604,0.9789473684210527,1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888,0.9714285714285714,1.0,0.9855072463768116,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
3.0,0.17680762708187103,0.9789473684210527,1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888,0.9714285714285714,1.0,0.9855072463768116,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
4.0,0.1475721001625061,0.9578947368421052,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9571428571428572,0.9852941176470589,0.9710144927536232,0.9852941176470589,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
5.0,0.19051405787467957,0.9789473684210527,1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888,0.9714285714285714,1.0,0.9855072463768116,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
6.0,0.30332857370376587,0.9473684210526315,1.0,0.5555555555555556,0.7142857142857143,0.5555555555555556,0.9315068493150684,1.0,0.9645390070921985,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
7.0,0.08608594536781311,0.9894736842105263,1.0,1.0,1.0,1.0,0.9855072463768116,1.0,0.9927007299270073,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
8.0,0.37033483386039734,0.9473684210526315,1.0,0.6666666666666666,0.8,0.6666666666666666,0.9315068493150684,1.0,0.9645390070921985,1.0,1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888
9.0,0.13007698953151703,0.9789473684210527,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,0.9855072463768116,1.0,1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888
10.0,0.09360113739967346,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
11.0,0.08485417813062668,0.9789473684210527,1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888,0.9714285714285714,1.0,0.9855072463768116,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
12.0,0.1259939968585968,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
13.0,0.13737531006336212,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
14.0,0.13757950067520142,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
15.0,0.140677347779274,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
16.0,0.14321482181549072,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
17.0,0.14590340852737427,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
18.0,0.14578616619110107,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
19.0,0.1478271633386612,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
20.0,0.15049326419830322,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
21.0,0.1542411893606186,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
22.0,0.15613378584384918,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
23.0,0.15870633721351624,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
24.0,0.15899555385112762,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
25.0,0.15943634510040283,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
26.0,0.1648109257221222,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
27.0,0.16755160689353943,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
28.0,0.16778036952018738,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
29.0,0.16803991794586182,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
30.0,0.16843441128730774,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
31.0,0.1698695570230484,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
32.0,0.1704927384853363,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
33.0,0.17103362083435059,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
34.0,0.1720709353685379,0.968421052631579,1.0,0.7777777777777778,0.875,0.7777777777777778,0.9577464788732394,1.0,0.9784172661870504,1.0,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444
