Epoch,Eval_Loss,Eval_Accuracy,待加強_precision,待加強_recall,待加強_f1,待加強_accuracy,尚可_precision,尚可_recall,尚可_f1,尚可_accuracy,精熟_precision,精熟_recall,精熟_f1,精熟_accuracy
1.0,0.39977216720581055,0.8551724137931035,0.9807692307692307,0.864406779661017,0.918918918918919,0.864406779661017,0.825,0.9705882352941176,0.8918918918918919,0.9705882352941176,0.5384615384615384,0.3888888888888889,0.45161290322580644,0.3888888888888889
2.0,0.359112024307251,0.8413793103448276,0.7631578947368421,0.9830508474576272,0.8592592592592593,0.9830508474576272,0.927536231884058,0.9411764705882353,0.9343065693430657,0.9411764705882353,0.0,0.0,0.0,0.0
3.0,0.35251954197883606,0.8275862068965517,1.0,0.8813559322033898,0.9369369369369369,0.8813559322033898,0.7362637362637363,0.9852941176470589,0.8427672955974843,0.9852941176470589,0.5,0.05555555555555555,0.1,0.05555555555555555
4.0,0.4800516664981842,0.8344827586206897,1.0,0.8813559322033898,0.9369369369369369,0.8813559322033898,0.7391304347826086,1.0,0.85,1.0,1.0,0.05555555555555555,0.10526315789473684,0.05555555555555555
5.0,0.6061007976531982,0.7724137931034483,1.0,0.8813559322033898,0.9369369369369369,0.8813559322033898,0.9361702127659575,0.6470588235294118,0.7652173913043478,0.6470588235294118,0.34782608695652173,0.8888888888888888,0.5,0.8888888888888888
6.0,0.3469981551170349,0.8827586206896552,1.0,0.864406779661017,0.9272727272727272,0.864406779661017,0.88,0.9705882352941176,0.9230769230769231,0.9705882352941176,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.6111111111111112
7.0,0.4894273281097412,0.8551724137931035,1.0,0.8983050847457628,0.9464285714285714,0.8983050847457628,0.7790697674418605,0.9852941176470589,0.8701298701298701,0.9852941176470589,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.2222222222222222
8.0,0.42094722390174866,0.8620689655172413,0.875,0.9491525423728814,0.9105691056910569,0.9491525423728814,0.8589743589743589,0.9852941176470589,0.9178082191780822,0.9852941176470589,0.6666666666666666,0.1111111111111111,0.19047619047619047,0.1111111111111111
9.0,0.4565872848033905,0.8275862068965517,1.0,0.8813559322033898,0.9369369369369369,0.8813559322033898,0.7311827956989247,1.0,0.84472049689441,1.0,0.0,0.0,0.0,0.0
10.0,0.3473672866821289,0.896551724137931,0.9818181818181818,0.9152542372881356,0.9473684210526315,0.9152542372881356,0.881578947368421,0.9852941176470589,0.9305555555555556,0.9852941176470589,0.6428571428571429,0.5,0.5625,0.5
11.0,0.3123675584793091,0.9241379310344827,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.9705882352941176,0.75,0.6666666666666666,0.7058823529411765,0.6666666666666666
12.0,0.3935329020023346,0.8896551724137931,0.8529411764705882,0.9830508474576272,0.9133858267716536,0.9830508474576272,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.9705882352941176,1.0,0.2777777777777778,0.43478260869565216,0.2777777777777778
