Epoch,Eval_Loss,Eval_Accuracy,待加強_precision,待加強_recall,待加強_f1,待加強_accuracy,尚可_precision,尚可_recall,尚可_f1,尚可_accuracy,精熟_precision,精熟_recall,精熟_f1,精熟_accuracy
1.0,0.3141080141067505,0.8896551724137931,1.0,0.8813559322033898,0.9369369369369369,0.8813559322033898,0.9027777777777778,0.9558823529411765,0.9285714285714286,0.9558823529411765,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.6666666666666666
2.0,0.5345502495765686,0.8551724137931035,0.8529411764705882,0.9830508474576272,0.9133858267716536,0.9830508474576272,0.8571428571428571,0.9705882352941176,0.9103448275862069,0.9705882352941176,0.0,0.0,0.0,0.0
3.0,0.23671677708625793,0.9172413793103448,1.0,0.9152542372881356,0.9557522123893806,0.9152542372881356,0.9285714285714286,0.9558823529411765,0.9420289855072463,0.9558823529411765,0.6666666666666666,0.7777777777777778,0.717948717948718,0.7777777777777778
4.0,0.3209148347377777,0.896551724137931,1.0,0.9152542372881356,0.9557522123893806,0.9152542372881356,0.9833333333333333,0.8676470588235294,0.921875,0.8676470588235294,0.5483870967741935,0.9444444444444444,0.6938775510204082,0.9444444444444444
5.0,0.17018234729766846,0.9448275862068966,1.0,0.9152542372881356,0.9557522123893806,0.9152542372881356,1.0,0.9558823529411765,0.9774436090225563,0.9558823529411765,0.6923076923076923,1.0,0.8181818181818182,1.0
6.0,0.18113629519939423,0.9517241379310345,1.0,0.9491525423728814,0.9739130434782609,0.9491525423728814,0.9436619718309859,0.9852941176470589,0.9640287769784173,0.9852941176470589,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
7.0,0.12261629104614258,0.9655172413793104,1.0,0.9491525423728814,0.9739130434782609,0.9491525423728814,1.0,0.9705882352941176,0.9850746268656716,0.9705882352941176,0.782608695652174,1.0,0.8780487804878049,1.0
8.0,0.42969661951065063,0.9103448275862069,0.8787878787878788,0.9830508474576272,0.928,0.9830508474576272,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.9705882352941176,0.8888888888888888,0.4444444444444444,0.5925925925925926,0.4444444444444444
9.0,0.37207257747650146,0.9172413793103448,0.8923076923076924,0.9830508474576272,0.9354838709677419,0.9830508474576272,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.9705882352941176,0.9,0.5,0.6428571428571429,0.5
10.0,0.17992934584617615,0.9448275862068966,0.9666666666666667,0.9830508474576272,0.9747899159663865,0.9830508474576272,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.8235294117647058,0.7777777777777778,0.8,0.7777777777777778
10.0,0.12261629104614258,0.9655172413793104,1.0,0.9491525423728814,0.9739130434782609,0.9491525423728814,1.0,0.9705882352941176,0.9850746268656716,0.9705882352941176,0.782608695652174,1.0,0.8780487804878049,1.0
