Epoch,Eval_Loss,Eval_Accuracy,待加強_precision,待加強_recall,待加強_f1,待加強_accuracy,尚可_precision,尚可_recall,尚可_f1,尚可_accuracy,精熟_precision,精熟_recall,精熟_f1,精熟_accuracy
23.0,0.20459775626659393,0.9655172413793104,0.9661016949152542,0.9661016949152542,0.9661016949152542,0.9661016949152542,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8421052631578947,0.8888888888888888,0.8648648648648649,0.8888888888888888
24.0,0.19487975537776947,0.9655172413793104,0.9661016949152542,0.9661016949152542,0.9661016949152542,0.9661016949152542,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8421052631578947,0.8888888888888888,0.8648648648648649,0.8888888888888888
25.0,0.20894639194011688,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
26.0,0.2541768550872803,0.9586206896551724,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.8,0.8888888888888888,0.8421052631578947,0.8888888888888888
27.0,0.21338097751140594,0.9586206896551724,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9705882352941176,0.9850746268656716,0.9705882352941176,0.7727272727272727,0.9444444444444444,0.85,0.9444444444444444
28.0,0.2355140894651413,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
29.0,0.2299555540084839,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
30.0,0.23210673034191132,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
31.0,0.24222853779792786,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
32.0,0.23762959241867065,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
33.0,0.24303023517131805,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
34.0,0.24625517427921295,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
35.0,0.2451859563589096,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
36.0,0.24596171081066132,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
37.0,0.24621529877185822,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
38.0,0.24560986459255219,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
39.0,0.24555185437202454,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
40.0,0.2456371933221817,0.9655172413793104,0.9824561403508771,0.9491525423728814,0.9655172413793104,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.9444444444444444
40.0,0.10118730366230011,0.9724137931034482,1.0,0.9491525423728814,0.9739130434782609,0.9491525423728814,1.0,0.9852941176470589,0.9925925925925926,0.9852941176470589,0.8181818181818182,1.0,0.9,1.0
