Epoch,Eval_Loss,Eval_Accuracy,待加強_precision,待加強_recall,待加強_f1,待加強_accuracy,尚可_precision,尚可_recall,尚可_f1,尚可_accuracy,精熟_precision,精熟_recall,精熟_f1,精熟_accuracy
1.0,1.0492630004882812,0.7183098591549296,0.5,0.14285714285714285,0.2222222222222222,0.14285714285714285,0.7758620689655172,0.8823529411764706,0.8256880733944955,0.8823529411764706,0.45454545454545453,0.38461538461538464,0.4166666666666667,0.38461538461538464
2.0,1.0130603313446045,0.39436619718309857,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.14285714285714285,0.7,0.4117647058823529,0.5185185185185185,0.4117647058823529,0.17142857142857143,0.46153846153846156,0.25,0.46153846153846156
3.0,0.9038551449775696,0.5633802816901409,0.6,0.42857142857142855,0.5,0.42857142857142855,0.8387096774193549,0.5098039215686274,0.6341463414634146,0.5098039215686274,0.3142857142857143,0.8461538461538461,0.4583333333333333,0.8461538461538461
4.0,0.5912970304489136,0.7605633802816901,0.6,0.8571428571428571,0.7058823529411765,0.8571428571428571,0.8863636363636364,0.7647058823529411,0.8210526315789474,0.7647058823529411,0.5294117647058824,0.6923076923076923,0.6,0.6923076923076923
5.0,1.2243547439575195,0.8028169014084507,1.0,0.14285714285714285,0.25,0.14285714285714285,0.7936507936507936,0.9803921568627451,0.8771929824561403,0.9803921568627451,0.8571428571428571,0.46153846153846156,0.6,0.46153846153846156
6.0,1.0585505962371826,0.7605633802816901,0.5,0.8571428571428571,0.631578947368421,0.8571428571428571,0.8541666666666666,0.803921568627451,0.8282828282828283,0.803921568627451,0.6363636363636364,0.5384615384615384,0.5833333333333334,0.5384615384615384
7.0,1.3294960260391235,0.8028169014084507,1.0,0.8571428571428571,0.9230769230769231,0.8571428571428571,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.5,0.5384615384615384,0.5185185185185185,0.5384615384615384
8.0,1.6081414222717285,0.8028169014084507,1.0,0.42857142857142855,0.6,0.42857142857142855,0.8245614035087719,0.9215686274509803,0.8703703703703703,0.9215686274509803,0.6363636363636364,0.5384615384615384,0.5833333333333334,0.5384615384615384
9.0,1.5669193267822266,0.8309859154929577,1.0,0.8571428571428571,0.9230769230769231,0.8571428571428571,0.8679245283018868,0.9019607843137255,0.8846153846153846,0.9019607843137255,0.5833333333333334,0.5384615384615384,0.56,0.5384615384615384
10.0,1.6492834091186523,0.8169014084507042,1.0,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.8518518518518519,0.9019607843137255,0.8761904761904762,0.9019607843137255,0.5833333333333334,0.5384615384615384,0.56,0.5384615384615384
11.0,1.674062967300415,0.8169014084507042,1.0,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.8518518518518519,0.9019607843137255,0.8761904761904762,0.9019607843137255,0.5833333333333334,0.5384615384615384,0.56,0.5384615384615384
12.0,1.6733589172363281,0.8169014084507042,1.0,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.8518518518518519,0.9019607843137255,0.8761904761904762,0.9019607843137255,0.5833333333333334,0.5384615384615384,0.56,0.5384615384615384
12.0,1.5669193267822266,0.8309859154929577,1.0,0.8571428571428571,0.9230769230769231,0.8571428571428571,0.8679245283018868,0.9019607843137255,0.8846153846153846,0.9019607843137255,0.5833333333333334,0.5384615384615384,0.56,0.5384615384615384
